"31.327","-63.471","0.27241","-49.802","-14.584","25.674","7.1593","4.7739","18.008","-247.8","196.2","-121.2","11111"
"33.778","-74.912","1.0896","-45.81","-22.589","24.435","8.9064","5.006","19.337","-247.2","198.6","-123.6","11111"
"39.908","-97.113","1.4982","-36.454","-38.901","21.43","9.3187","3.5766","22.193","-246","204","-130.8","11111"
"42.359","-102.83","1.2258","-32.534","-42.373","20.002","9.0164","2.5687","24.215","-244.2","204.6","-135.6","11111"
"43.313","-101.74","0.40861","-28.633","-37.261","17.225","9.0011","2.3427","25.278","-241.8","206.4","-139.2","11111"
"41.542","-92.618","-0.54481","-25.095","-22.025","13.354","9.896","3.2193","26.896","-232.8","214.2","-146.4","11111"
"43.177","-87.034","-4.2223","-19.714","-12.72","7.5816","10.864","5.229","26.786","-227.4","219.6","-150.6","11111"
"46.309","-83.22","-8.3084","-12.752","-5.4994","1.0869","11.912","7.0585","26.221","-222.6","223.2","-153.6","11111"
"53.119","-83.629","-10.624","-0.14167","-1.4611","-5.2624","12.816","7.7","24.59","-210.6","230.4","-160.8","11111"
"54.209","-85.944","-9.8067","2.8635","-2.4903","-5.796","12.923","7.4434","23.222","-202.8","232.8","-165","11111"
"57.205","-89.622","-8.3084","9.6162","-3.8864","-6.9925","12.452","6.9028","21.936","-196.8","235.2","-168.6","11111"
"64.56","-91.937","-14.71","22.241","-3.4996","-16.916","12.239","5.6536","20.974","-177.6","240.6","-175.2","11111"
"69.328","-96.432","-19.341","30.413","-6.5182","-23.606","12.321","3.937","20.418","-169.2","242.4","-177","11111"
"71.643","-100.52","-22.337","36.031","-9.3485","-28.413","11.854","2.3182","19.719","-159.6","243","-180.6","11111"
"70.553","-103.51","-25.47","39.438","-10.866","-33.54","10.531","1.8173","17.642","-139.8","242.4","-182.4","11111"
"69.328","-108.15","-24.517","41.006","-14.719","-33.809","9.5112","3.766","15.614","-129","244.2","-183","11111"
"69.872","-110.87","-23.836","42.597","-17.166","-33.467","8.1612","6.8173","13.567","-118.2","246","-184.8","11111"
"78.862","-117.13","-25.606","54.506","-22.753","-36.374","6.3072","9.0347","11.86","-96","245.4","-191.4","11111"
"86.217","-117.13","-26.423","63.515","-22.406","-37.737","4.89","8.8575","10.296","-84.6","243.6","-193.8","11111"
"91.937","-118.91","-26.287","70.488","-23.911","-37.823","3.7477","6.3286","8.7629","-73.2","243","-195","11111"
"93.436","-115.64","-25.47","72.63","-20.431","-36.43","2.6114","1.2584","5.1862","-51.6","239.4","-200.4","11111"
"90.167","-116.59","-23.427","69.082","-21.392","-33.908","1.4447","-0.48564","2.2877","-43.2","237.6","-202.8","11111"
"89.622","-124.22","-22.474","68.423","-28.98","-32.341","0.63225","-1.6585","-0.15577","-33.6","236.4","-206.4","11111"
"96.432","-132.39","-27.241","73.565","-37.376","-35.398","-1.8173","-3.7813","-2.5229","-19.8","234","-213.6","11111"
"91.12","-120.81","-24.517","66.994","-25.997","-31.221","-3.1734","-5.2504","-4.0195","-13.8","233.4","-216.6","11111"
"91.12","-120.81","-24.517","66.994","-25.997","-31.221","-4.4257","-6.6584","-5.8307","-13.8","233.4","-216.6","11111"
"65.241","-98.203","-10.215","37.177","-4.2851","-13.2","-6.2858","-5.3817","-14.34","-6.6","230.4","-222","11111"
"67.421","-106.1","-7.7636","34.709","-13.653","-8.0698","-6.5851","-3.3811","-17.486","-6","228.6","-228.6","11111"
"71.507","-111.01","-6.674","36.936","-19.237","-6.0889","-7.2174","-4.1508","-19.141","-6.6","228","-229.8","11111"
"78.862","-125.17","-0.95342","38.937","-35.662","2.3871","-8.378","-9.1783","-19.612","-15","226.8","-232.2","11111"
"77.772","-127.62","2.0431","34.572","-39.764","7.6664","-9.2485","-11.252","-19.465","-20.4","226.8","-233.4","11111"
"69.055","-118.22","9.398","22.809","-32.152","17.758","-11.625","-14.884","-19.917","-26.4","226.2","-234","11111"
"54.754","-98.748","10.896","4.0137","-15.812","23.711","-12.553","-13.949","-21.46","-46.2","228","-234.6","11111"
"51.076","-93.436","9.9429","-1.2099","-11.695","24.143","-12.865","-10.962","-23.402","-56.4","226.2","-234.6","11111"
"47.399","-88.396","8.9894","-8.2031","-9.407","25.907","-12.422","-7.0127","-25.757","-69.6","228","-233.4","11111"
"46.309","-87.306","9.6704","-14.753","-13.16","29.438","-11.173","-1.7013","-28.793","-96","228.6","-231","11111"
"45.901","-85.808","10.488","-19.038","-15.391","31.5","-10.531","0.21991","-29.761","-109.8","228","-231","11111"
"44.947","-83.357","12.258","-21.874","-14.825","33.598","-9.9357","0.57727","-29.804","-123.6","227.4","-230.4","11111"
"43.449","-81.041","11.577","-30.492","-20.738","34.234","-9.4287","-0.25045","-29.01","-147.6","226.2","-228","11111"
"42.495","-78.589","12.122","-32.933","-20.232","34.967","-9.0042","-1.8143","-27.602","-160.2","225","-228","11111"
"40.044","-74.776","10.896","-38.16","-20.493","34.445","-8.5338","-3.4514","-25.69","-172.8","223.8","-228","11111"
"34.868","-73.686","8.4446","-46.567","-24.955","33.156","-7.9107","-4.9633","-23.427","-197.4","220.2","-223.8","11111"
