44.266,-70.281,13.076,-11.605,10.276,10.629,-1.3622,1.5394,-1.3256,-151.2,301.8,194.4,11111
47.126,-85.127,15.936,-8.928,-4.7052,13.246,-0.59559,2.6267,-0.76053,-163.8,300,188.4,11111
50.531,-94.389,14.846,-5.4956,-13.961,11.784,-0.54978,2.9352,0.97128,-168.6,299.4,184.8,11111
54.89,-101.61,11.032,-0.69071,-20.895,7.3832,-0.28405,2.4404,1.5455,-180,300,178.2,11111
55.707,-104.74,7.8998,0.6146,-23.704,4.0278,0.21075,0.42761,3.2193,-185.4,300.6,175.8,11111
55.435,-104.88,5.7205,0.70722,-23.597,1.7811,0.048869,-0.48258,4.0164,-189.6,299.4,173.4,11111
52.847,-110.87,6.674,-1.1365,-29.096,2.6914,-0.62308,-0.46731,5.3176,-194.4,299.4,171.6,11111
52.575,-128.98,11.85,0.34599,-46.077,7.9044,-2.4923,0.41233,7.0463,-198,299.4,170.4,11111
52.575,-122.99,12.258,1.7114,-39.227,8.5798,-5.003,1.8509,8.488,-198.6,300.6,169.2,11111
49.306,-96.977,9.2618,0.55333,-11.939,6.2866,-5.0671,1.9914,8.1886,-199.8,303,169.2,11111
44.13,-84.446,5.0395,-3.4761,1.2523,2.493,-2.642,1.6921,5.6841,-198.6,304.8,169.2,11111
37.865,-82.403,3.2689,-9.2412,3.5745,0.83157,-0.61392,2.1686,3.1246,-195,307.2,170.4,11111
31.735,-99.02,0.95342,-14.25,-12.447,-1.7823,0.11301,3.0665,1.1606,-189,310.8,176.4,11111
30.51,-105.56,0.54481,-15.205,-18.845,-2.3257,-0.79412,4.1386,0.34819,-187.2,312,178.2,11111
27.377,-104.2,4.0861,-18.04,-17.335,0.99975,-4.3646,7.0158,0.74526,-184.2,313.2,181.2,11111
22.201,-90.575,5.993,-22.578,-3.3821,2.96,-6.8997,10.091,1.4019,-174,315,184.2,11111
23.563,-79.27,4.7671,-20.821,8.1314,1.9446,-7.5411,13.158,1.8051,-170.4,315.6,186.6,11111
25.879,-70.281,4.0861,-18.274,17.239,1.3,-4.5448,13.644,2.8008,-168,315.6,188.4,11111
34.051,-58.159,2.7241,-9.3987,29.692,-0.65547,-1.8051,12.193,3.4422,-159.6,317.4,190.8,11111
34.868,-55.707,4.7671,-7.9634,32.413,0.60313,1.2828,8.1092,4.5204,-157.2,318.6,190.8,11111
34.459,-55.026,4.6309,-7.6065,33.278,-0.99105,3.3445,3.7568,5.2443,-154.8,319.2,192,11111
30.373,-55.162,3.6775,-10.374,33.81,-2.6915,4.3585,0.16799,6.3347,-147.6,321,190.8,11111
28.603,-58.976,2.3155,-11.092,30.415,-4.7998,4.5357,-0.8827,7.3365,-145.2,321,190.2,11111
29.284,-68.647,1.4982,-9.8127,20.981,-5.949,4.612,-0.37874,7.9779,-145.2,320.4,189,11111
33.915,-81.177,0.27241,-3.2112,9.1932,-8.2057,3.879,0.85216,8.491,-138.6,322.2,184.2,11111
38.001,-81.858,0.1362,2.2717,9.0086,-9.011,3.7446,1.912,9.0133,-135,325.8,182.4,11111
43.177,-87.306,-0.95342,14.332,-2.8299,-11.162,4.7189,2.5717,9.2699,-129.6,331.8,177.6,11111
53.392,-108.42,-2.0431,21.187,-16.446,-13.048,4.722,2.6145,9.1569,-126,333.6,176.4,11111
56.388,-113.46,-3.1327,25.526,-21.117,-14.87,4.4043,2.7,8.9309,-121.8,336.6,172.8,11111
58.295,-114.96,-3.8137,27.935,-22.474,-15.748,4.1997,2.9047,8.9492,-115.8,340.8,169.2,11111
