"22.746","-75.184","6.674","-46.712","-14.32","39.662","-7.8924","-6.8356","-15.653","-214.2","380.4","213.6","11111"
"21.248","-78.181","7.355","-48.758","-18.299","40.975","-7.3915","-5.6444","-12.926","-227.4","372.6","217.2","11111"
"19.613","-83.765","6.1292","-51.716","-26.49","41.466","-7.1288","-3.824","-10.11","-249.6","355.2","227.4","11111"
"19.886","-88.396","7.0826","-52.078","-32.444","43.244","-7.1135","-0.72998","-5.6505","-259.2","346.2","231","11111"
"19.477","-91.801","7.6274","-52.97","-36.825","44.318","-7.0219","0.37263","-4.2486","-273","328.8","238.8","11111"
"20.703","-88.805","7.8998","-51.988","-34.169","44.615","-6.3499","3.6377","-0.19853","-280.2","321.6","243.6","11111"
"22.337","-83.765","6.1292","-50.35","-28.983","42.633","-5.6872","4.2699","1.0843","-283.8","314.4","246","11111"
"24.517","-83.357","5.5843","-48.195","-28.332","41.672","-2.8527","4.5143","5.8429","-288.6","307.2","249","11111"
"25.47","-100.38","8.036","-46.406","-43.486","42.876","-1.2156","4.2791","9.5478","-295.2","295.2","255","11111"
"27.241","-102.97","8.717","-43.584","-44.218","42.616","-0.19853","4.4776","14.566","-298.2","291","258","11111"
"28.603","-92.482","5.3119","-39.828","-30.039","37.486","2.3702","4.7709","16.878","-300.6","285","261","11111"
"28.33","-88.941","2.7241","-38.215","-23.855","33.59","4.7189","5.3665","18.017","-300.6","282","261.6","11111"
"28.467","-88.668","2.1793","-36.955","-22.044","32.15","6.9761","6.5637","18.882","-302.4","281.4","260.4","11111"
"32.416","-99.02","-1.2258","-29.536","-27.911","25.652","8.9583","7.5014","19.74","-300","281.4","259.2","11111"
"36.366","-107.19","-3.2689","-23.03","-33.087","21.176","10.131","7.5106","20.699","-299.4","283.2","255","11111"
"40.18","-113.19","-5.4481","-11.421","-33.324","15.113","10.431","5.565","22.284","-297","292.2","250.2","11111"
"43.721","-105.83","-7.7636","-7.8683","-24.462","10.535","10.259","4.1081","22.969","-295.2","298.8","246","11111"
"45.083","-96.432","-10.351","-3.0583","-12.555","5.9004","10.354","2.9016","22.956","-291.6","304.2","242.4","11111"
"44.402","-86.489","-13.893","-1.9761","-1.4437","1.383","10.797","2.2052","22.553","-286.8","310.8","238.2","11111"
"46.309","-78.181","-17.162","5.1268","9.9496","-4.7488","11.704","1.6982","21.753","-273.6","327","232.2","11111"
"47.126","-78.589","-18.115","9.3254","11.301","-7.7342","12.349","1.2339","20.293","-266.4","336","228","11111"
"46.99","-81.313","-16.753","12.369","10.064","-8.4729","12.501","1.2034","18.491","-259.2","344.4","223.8","11111"
"47.807","-84.855","-20.022","17.365","8.2201","-14.792","12.178","1.5455","16.701","-238.8","362.4","214.8","11111"
"49.987","-86.625","-21.384","21.998","7.3044","-18.089","11.35","1.6432","14.526","-229.2","371.4","210.6","11111"
"51.894","-87.851","-22.474","24.919","6.3999","-20","10.672","1.2889","13.555","-217.2","379.8","204.6","11111"
"54.073","-89.349","-25.879","29.223","5.513","-25.087","9.4684","0.9896","12.733","-204.6","389.4","199.8","11111"
"53.664","-91.256","-28.603","32.063","4.3896","-30.115","8.772","0.89186","11.75","-180.6","408.6","189","11111"
"54.345","-99.429","-27.104","33.907","-3.5437","-29.431","8.3505","1.5638","10.785","-169.2","415.8","183.6","11111"
"62.517","-112.5","-28.058","43.948","-16.282","-31.742","7.5075","2.4435","10.098","-142.8","428.4","172.8","11111"
"70.009","-118.22","-29.148","52.525","-21.829","-33.525","5.2931","0.96211","8.9675","-129.6","434.4","167.4","11111"
