"19.613","-96.432","10.896","-46.966","-29.513","37.469","-4.7373","3.3078","2.8222","-259.2","358.8","-87.6","11111"
"25.47","-93.436","8.3084","-40.349","-25.515","34.223","-3.9676","4.6456","5.6077","-264","356.4","-84","11111"
"25.061","-88.941","7.0826","-40.027","-20.095","32.396","-3.0635","4.893","6.9242","-268.2","354.6","-82.8","11111"
"25.47","-93.708","6.1292","-38.953","-24.042","30.895","-0.67806","5.2229","9.7341","-271.2","353.4","-81.6","11111"
"29.965","-115.77","6.4016","-31.845","-43.112","29.139","1.576","6.1545","14.966","-276.6","352.8","-78.6","11111"
"35.14","-113.87","4.7671","-24.461","-38.952","26.043","2.0006","6.4507","18.369","-276.6","353.4","-78","11111"
"37.728","-103.79","1.4982","-19.244","-26.478","21.36","2.7642","5.901","20.501","-277.8","352.8","-75","11111"
"37.047","-89.213","-3.8137","-15.385","-8.2522","13.882","4.1539","5.3695","21.105","-272.4","355.8","-75","11111"
"35.549","-87.715","-4.2223","-13.805","-4.5269","11.932","5.6291","5.5283","20.779","-268.2","358.2","-75.6","11111"
"35.413","-92.891","-4.0861","-12.34","-8.6016","11.148","7.645","6.0109","19.508","-262.2","361.2","-76.2","11111"
"40.316","-113.73","-5.4481","-2.7508","-26.486","6.8284","8.5613","5.9926","18.867","-250.8","368.4","-78","11111"
"45.628","-122.45","-8.3084","5.5979","-33.517","1.9936","8.2192","5.2137","18.589","-244.8","372.6","-79.8","11111"
"48.352","-118.5","-11.577","11.323","-28.096","-3.0052","7.5869","3.9859","18.521","-236.4","376.2","-81.6","11111"
"46.445","-99.02","-15.8","13.843","-6.7562","-9.3547","7.5656","2.3335","17.62","-217.2","383.4","-85.2","11111"
"44.811","-83.493","-16.889","15.013","9.7964","-11.763","7.6358","1.9761","17.003","-206.4","387","-87.6","11111"
"43.585","-77.227","-16.753","15.03","16.481","-12.24","8.1703","1.799","15.669","-195.6","390","-89.4","11111"
"41.951","-70.281","-18.115","17.131","24.565","-15.812","9.2974","1.9181","13.405","-183.6","393.6","-90.6","11111"
"42.768","-70.826","-18.66","18.93","24.286","-17.046","9.5936","1.6157","11.872","-171","396.6","-93","11111"
"46.582","-73.141","-22.337","25.439","22.618","-22.88","9.3707","0.45815","10.687","-144","402","-99","11111"
"49.306","-76.819","-23.836","29.744","19.259","-25.712","8.5155","-2.303","9.4531","-132.6","403.8","-102","11111"
"47.807","-84.855","-27.513","30.146","11.552","-30.802","8.0543","-3.0818","9.1294","-106.8","405.6","-106.8","11111"
"46.309","-87.715","-28.194","29.882","8.8828","-32.202","5.8979","-3.485","7.9443","-95.4","406.2","-108.6","11111"
"43.449","-88.805","-27.377","28.122","7.9538","-31.842","5.1099","-2.8588","7.5106","-84","406.2","-110.4","11111"
"42.904","-92.891","-25.879","27.899","3.9185","-30.334","3.8301","0.50702","5.9254","-72","406.2","-114.6","11111"
"47.807","-107.19","-25.742","33.744","-10.249","-30.348","3.3201","2.8527","5.1771","-51","407.4","-122.4","11111"
"57.205","-120","-29.011","43.531","-22.997","-33.633","1.5058","2.8405","3.882","-42.6","406.8","-127.2","11111"
"65.105","-125.31","-27.377","51.21","-28.31","-31.328","0.67195","1.9364","3.5064","-28.8","406.8","-136.2","11111"
