"-89","-88","-90","-82","-65","-95","-65","-80","-102","-94","-91","-96","-78","-86","-88","-84","-83","-101","-102","-83","-83","-90","-75","-83","-83","-60","-79","-95","-92","-89","-33","-90","-81","-82","-82","-79","-69","-81","-87","-88"
"-92","-65","-97","-58","-81","-85","-92","-75","-88","-77","-89","-101","-108","-92","-96","-90","-76","-104","-82","-99","-60","-91","-83","-78","-88","-91","-95","-91","-72","-88","-93","-83","-62","-84","-100","-97","-106","-85","-91","-90"
"-94","-65","-41","-93","-72","-87","-96","-99","-100","-79","-93","-108","-108","-38","-86","-84","-91","-55","-93","-95","-60","-71","-100","-91","-78","-74","-81","-89","-105","-66","-98","-82","-60","-102","-78","-91","-54","-49","-91","-77"
"-81","-79","-86","-88","-91","-64","-65","-81","-73","-85","-76","-76","-88","-91","-91","-93","-60","-58","-63","-77","-69","-77","-83","-93","-87","-89","-72","-79","-63","-84","-84","-57","-81","-89","-99","-98","-89","-82","-88","-76"
"-77","-47","-83","-87","-81","-63","-69","-82","-85","-82","-76","-58","-83","-88","-96","-93","-98","-93","-84","-85","-63","-79","-95","-90","-75","-84","-90","-85","-97","-65","-91","-104","-85","-67","-92","-90","-84","-83","-95","-72"
"-78","-88","-91","-84","-81","-85","-104","-56","-87","-76","-81","-93","-97","-44","-112","-93","-88","-89","-99","-97","-102","-95","-70","-96","-85","-86","-102","-101","-95","-75","-89","-84","-86","-87","-75","-80","-91","-84","-88","-77"
"-98","-97","-75","-85","-87","-88","-86","-84","-89","-92","-79","-102","-86","-88","-81","-82","-88","-93","-106","-102","-94","-83","-93","-76","-79","-92","-93","-98","-101","-96","-92","-96","-82","-102","-101","-101","-99","-44","-107","-86"
"-83","-78","-101","-96","-97","-93","-99","-77","-76","-79","-104","-77","-88","-94","-77","-106","-91","-73","-69","-76","-50","-80","-93","-88","-89","-50","-85","-83","-82","-74","-85","-62","-77","-97","-99","-91","-52","-88","-89","-92"
"-62","-95","-95","-98","-44","-72","-80","-84","-72","-67","-117","-89","-37","-66","-80","-91","-86","-74","-88","-87","-93","-94","-81","-98","-87","-81","-59","-89","-91","-98","-80","-75","-89","-82","-91","-51","-92","-91","-101","-71"
"-82","-98","-98","-85","-40","-104","-92","-89","-61","-84","-86","-90","-87","-83","-88","-93","-87","-79","-56","-79","-85","-84","-87","-58","-87","-85","-92","-63","-97","-76","-88","-83","-79","-72","-95","-90","-61","-94","-82","-92"
"-82","-80","-96","-90","-88","-77","-78","-74","-89","-97","-91","-97","-81","-88","-85","-65","-81","-80","-77","-75","-64","-83","-100","-77","-30","-73","-81","-77","-85","-96","-74","-96","-75","-88","-90","-80","-83","-92","-95","-64"
"-85","-68","-93","-87","-80","-67","-89","-90","-91","-62","-68","-69","-92","-32","-97","-79","-95","-93","-80","-84","-94","-82","-81","-83","-92","-91","-96","-86","-88","-87","-95","-89","-82","-86","-85","-96","-102","-75","-83","-92"
"-78","-83","-80","-27","-90","-79","-86","-90","-81","-90","-89","-86","-75","-67","-78","-81","-102","-93","-102","-93","-69","-87","-83","-80","-102","-89","-90","-94","-92","-64","-67","-90","-83","-32","-92","-102","-71","-44","-78","-85"
"-81","-86","-104","-98","-77","-86","-87","-95","-87","-82","-73","-108","-87","-92","-83","-81","-64","-97","-98","-95","-77","-70","-99","-85","-81","-67","-90","-91","-91","-68","-90","-87","-83","-81","-78","-84","-88","-95","-91","-70"
"-91","-86","-84","-77","-77","-94","-92","-97","-76","-91","-88","-83","-78","-54","-118","-90","-65","-82","-99","-101","-93","-90","-82","-92","-102","-82","-97","-89","-84","-100","-108","-104","-91","-89","-73","-78","-81","-92","-97","-102"
"-82","-84","-86","-83","-82","-46","-95","-87","-88","-47","-97","-63","-91","-84","-71","-78","-93","-92","-85","-86","-84","-84","-85","-88","-85","-74","-84","-72","-82","-80","-78","-77","-93","-91","-94","-86","-79","-85","-92","-91"
"-99","-96","-83","-79","-91","-87","-97","-63","-98","-91","-59","-81","-83","-84","-84","-97","-39","-75","-81","-88","-90","-65","-102","-100","-104","-97","-86","-90","-84","-86","-72","-83","-91","-91","-88","-83","-94","-83","-84","-87"
"-72","-98","-91","-98","-99","-45","-76","-73","-85","-76","-74","-78","-95","-92","-91","-91","-77","-76","-80","-70","-57","-78","-95","-98","-99","-75","-89","-69","-74","-88","-85","-84","-88","-63","-67","-93","-99","-96","-78","-81"
"-85","-82","-89","-79","-88","-91","-82","-81","-95","-88","-96","-58","-79","-88","-92","-85","-69","-64","-89","-86","-87","-88","-69","-91","-84","-83","-83","-96","-92","-85","-91","-85","-91","-90","-77","-88","-83","-88","-97","-92"
"-68","-90","-89","-84","-51","-91","-96","-103","-100","-17","-62","-86","-78","-62","-99","-90","-97","-63","-76","-85","-82","-91","-65","-102","-99","-106","-85","-96","-80","-78","-75","-79","-94","-103","-97","-74","-85","-93","-72","-77"
"-95","-116","-135","-132","-49","-108","-130","-124","-117","-85","-67","-103","-100","-111","-81","-80","-85","-90","-119","-109","-127","-127","-137","-132","-106","-106","-72","-111","-114","-116","-114","-94","-99","-109","-112","-81","-96","-102","-107","-115"
"-98","-95","-99","-91","-84","-88","-92","-94","-88","-94","-91","-85","-91","-92","-89","-72","-87","-93","-64","-66","-68","-85","-83","-81","-106","-90","-91","-90","-63","-95","-94","-93","-74","-91","-100","-98","-58","-72","-87","-93"
"-90","-73","-90","-93","-99","-102","-49","-102","-90","-86","-87","-67","-98","-100","-99","-95","-73","-85","-87","-84","-61","-95","-92","-103","-86","-68","-80","-82","-97","-89","-83","-68","-95","-95","-53","-88","-97","-99","-103","-101"
"-88","-76","-82","-75","-83","-76","-83","-76","-76","-90","-109","-87","-92","-59","-98","-93","-96","-84","-91","-91","-95","-91","-78","-38","-94","-82","-82","-71","-92","-89","-95","-95","-89","-78","-81","-87","-90","-85","-91","-99"
"-105","-89","-75","-89","-81","-78","-47","-96","-87","-113","-41","-96","-91","-90","-89","-45","-99","-98","-97","-78","-94","-90","-85","-77","-92","-92","-103","-111","-95","-78","-102","-79","-84","-108","-90","-99","-106","-110","-32","-77"
"-106","-90","-113","-105","-105","-48","-58","-61","-85","-89","-41","-85","-95","-71","-81","-77","-82","-76","-90","-47","-70","-95","-83","-89","-83","-91","-45","-80","-87","-86","-56","-78","-86","-79","-50","-93","-93","-99","-89","-84"
"-88","-89","-80","-89","-90","-105","-96","-69","-82","-81","-84","-74","-77","-89","-90","-61","-86","-82","-88","-79","-85","-91","-87","-86","-90","-91","-71","-88","-85","-84","-89","-99","-89","-102","-93","-83","-95","-94","-81","-42"
"-92","-95","-93","-95","-74","-99","-90","-89","-79","-86","-100","-98","-104","-95","-88","-90","-82","-64","-94","-96","-94","-89","-77","-86","-91","-84","-86","-93","-87","-97","-86","-77","-71","-85","-79","-86","-63","-101","-93","-60"
"-87","-82","-95","-87","-88","-32","-84","-104","-100","-91","-73","-103","-87","-93","-82","-98","-93","-100","-102","-100","-88","-94","-86","-91","-63","-112","-100","-103","-113","-35","-96","-80","-86","-83","-90","-94","-102","-52","-84","-106"
"-87","-80","-89","-93","-89","-95","-100","-90","-83","-95","-93","-89","-74","-94","-100","-100","-91","-58","-92","-92","-91","-86","-85","-100","-99","-98","-92","-77","-91","-87","-89","-76","-105","-98","-94","-77","-88","-92","-100","-93"
"-79","-87","-33","-138","-92","-122","-140","-105","-85","-100","-115","-114","-95","-94","-92","-94","-85","-82","-44","-98","-101","-97","-106","-65","-99","-87","-94","-84","-66","-98","-106","-93","-90","-100","-81","-76","-85","-95","-117","-111"
"-77","-88","-90","-89","-44","-102","-100","-99","-78","-85","-93","-99","-74","-39","-75","-99","-89","-58","-101","-83","-83","-80","-73","-94","-93","-70","-73","-75","-87","-86","-23","-95","-93","-101","-37","-91","-87","-88","-68","-90"
"-84","-88","-88","-103","-49","-79","-92","-90","-90","-85","-88","-98","-91","-95","-82","-94","-88","-71","-85","-104","-103","-106","-76","-87","-84","-90","-46","-104","-95","-97","-91","-88","-83","-97","-90","-81","-100","-91","-91","-96"
"-60","-83","-74","-88","-91","-56","-89","-100","-102","-76","-81","-88","-87","-43","-88","-100","-100","-90","-76","-98","-78","-86","-82","-81","-58","-80","-94","-103","-92","-94","-92","-105","-89","-92","-86","-63","-100","-83","-102","-100"
"-102","-79","-88","-88","-84","-83","-36","-105","-95","-96","-96","-68","-90","-85","-95","-85","-96","-102","-102","-84","-89","-83","-77","-86","-47","-104","-102","-107","-95","-68","-92","-93","-84","-73","-55","-87","-108","-107","-101","-80"
"-83","-82","-85","-27","-81","-107","-96","-94","-108","-101","-84","-88","-82","-102","-98","-83","-76","-71","-90","-97","-55","-92","-94","-98","-102","-69","-92","-92","-98","-103","-119","-129","-129","-123","-123","-125","-127","-122","-121","-80"
"-118","-104","-110","-98","-87","-95","-94","-95","-87","-85","-97","-97","-97","-55","-86","-92","-84","-85","-82","-91","-96","-94","-92","-83","-79","-87","-84","-90","-98","-92","-99","-101","-100","-93","-98","-91","-89","-58","-81","-98"
"-89","-86","-94","-96","-95","-84","-92","-87","-76","-82","-76","-87","-83","-58","-101","-96","-108","-98","-86","-89","-91","-79","-24","-86","-102","-90","-78","-86","-106","-92","-83","-84","-88","-93","-100","-100","-87","-96","-92","-85"
"-69","-92","-103","-109","-42","-94","-96","-100","-38","-96","-95","-102","-115","-73","-92","-93","-92","-76","-97","-98","-110","-97","-97","-94","-94","-86","-77","-103","-96","-113","-104","-67","-94","-99","-102","-90","-98","-101","-102","-102"
"-102","-98","-99","-108","-99","-100","-102","-98","-101","-83","-103","-115","-88","-97","-89","-89","-27","-98","-102","-55","-103","-133","-141","-139","-102","-101","-94","-78","-86","-100","-79","-96","-101","-109","-86","-74","-84","-96","-93","-86"
"-123","-119","-122","-121","-57","-83","-97","-94","-64","-94","-95","-102","-77","-70","-93","-72","-43","-83","-97","-110","-103","-39","-79","-89","-93","-72","-105","-100","-109","-109","-53","-88","-96","-76","-65","-101","-109","-113","-101","-80"
"-95","-89","-80","-43","-97","-105","-119","-66","-87","-89","-80","-32","-103","-94","-94","-44","-87","-91","-81","-79","-74","-96","-103","-60","-78","-95","-81","-54","-99","-102","-99","-88","-45","-80","-93","-73","-83","-96","-98","-100"
"-42","-65","-79","-90","-87","-89","-94","-77","-53","-107","-85","-82","-88","-91","-109","-91","-88","-87","-85","-47","-93","-89","-95","-66","-108","-62","-93","-91","-69","-89","-90","-91","-100","-90","-84","-94","-90","-76","-96","-86"
"-92","-98","-80","-38","-53","-76","-82","-80","-64","-89","-86","-92","-76","-98","-87","-88","-86","-56","-95","-92","-100","-91","-91","-101","-81","-81","-102","-85","-95","-80","-88","-93","-90","-90","-62","-82","-104","-99","-91","-84"
"-86","-80","-67","-84","-93","-91","-45","-93","-88","-90","-69","-72","-92","-99","-68","-91","-102","-92","-89","-51","-58","-101","-108","-84","-66","-87","-89","-21","-112","-77","-103","-89","-74","-78","-79","-83","-81","-67","-104","-74"
"-81","-94","-88","-74","-90","-99","-106","-109","-60","-84","-85","-77","-70","-79","-105","-108","-99","-49","-86","-79","-78","-39","-100","-100","-86","-70","-81","-82","-100","-96","-46","-88","-87","-63","-51","-89","-95","-48","-85","-57"
"-40","-85","-63","-67","-62","-46","-95","-91","-84","-88","-87","-91","-89","-95","-102","-101","-84","-103","-91","-87","-50","-102","-96","-92","-88","-93","-88","-88","-97","-106","-106","-87","-68","-85","-91","-100","-96","-89","-99","-96"
"-66","-95","-75","-78","-84","-44","-84","-92","-90","-46","-90","-76","-88","-38","-79","-97","-57","-62","-95","-82","-68","-113","-102","-62","-81","-88","-108","-103","-108","-96","-65","-89","-96","-85","-92","-111","-108","-110","-40","-89"
"-97","-95","-49","-91","-100","-98","-91","-82","-79","-93","-56","-79","-98","-97","-88","-86","-94","-94","-84","-61","-103","-109","-68","-56","-84","-85","-79","-63","-90","-83","-99","-99","-43","-78","-93","-92","-59","-92","-107","-107"
"-72","-94","-81","-80","-39","-94","-97","-99","-93","-87","-59","-84","-88","-87","-92","-96","-100","-94","-74","-104","-84","-89","-60","-94","-72","-105","-94","-85","-36","-70","-92","-69","-92","-90","-86","-86","-101","-88","-78","-95"
"-91","-93","-76","-102","-100","-92","-46","-81","-91","-90","-69","-99","-95","-95","-36","-94","-92","-91","-46","-92","-88","-85","-68","-91","-87","-89","-95","-88","-94","-85","-86","-91","-86","-88","-90","-82","-72","-96","-99","-95"
"-83","-94","-58","-92","-91","-74","-73","-96","-90","-56","-95","-93","-83","-82","-95","-89","-79","-100","-105","-71","-87","-90","-80","-101","-87","-87","-84","-81","-57","-77","-102","-88","-62","-101","-98","-85","-96","-89","-64","-90"
"-90","-104","-96","-94","-79","-86","-83","-80","-91","-110","-99","-85","-85","-100","-89","-111","-106","-110","-107","-18","-86","-91","-93","-98","-106","-68","-90","-88","-91","-98","-105","-105","-53","-102","-107","-104","-73","9","-107","-104"
"-108","-104","-96","-96","-90","-57","-86","-90","-92","-96","-98","-47","-84","-91","-75","-78","-70","-92","-90","-92","-90","-81","-92","-79","-93","-95","-85","-95","-74","-39","-27","-77","-44","-113","-106","-96","-108","-77","-76","-81"
