6,0.69,7.09,0,-0.02,0.01,5.67,7.96,-1.15,-0.04,0,0,0
5.92,0.77,7.25,0.02,-0.05,0.01,5.82,7.84,-1.19,0.07,-0.01,-0.02,0
6.07,0.84,7.41,0.04,-0.05,0.02,5.78,7.92,-1.23,0,0.01,-0.02,0
6,0.77,7.05,0.01,0,-0.02,5.74,7.99,-1.19,-0.04,0,0,0
5.92,0.73,7.25,0.04,-0.03,0.03,5.67,7.92,-1.07,0,0.07,-0.02,0
5.96,0.65,7.09,-0.02,-0.01,-0.01,5.74,7.92,-1,0.01,0.02,-0.05,0
6.08,0.69,7.09,0.04,-0.05,0.03,5.82,7.88,-1.15,0.01,-0.01,0,0
6.04,0.88,7.13,0.02,-0.07,0.01,5.7,7.88,-1.23,0.03,0.01,-0.03,0
5.89,0.69,7.13,-0.03,-0.04,0,5.82,7.84,-1.15,0.01,-0.01,-0.03,0
5.96,0.84,7.09,-0.04,0.05,0,5.67,7.92,-1.11,0.03,0.04,-0.02,0
6,0.69,7.21,0,-0.03,0,5.78,7.92,-1.07,0.05,-0.01,-0.01,0
5.96,0.88,7.29,0.03,-0.11,0,5.67,7.92,-0.99,0.01,0.03,0.01,0
6.04,0.88,7.41,0.08,0.01,0.01,5.7,7.92,-1.07,-0.02,0.01,0,0
5.89,0.88,7.13,0.03,-0.05,0.02,5.78,7.84,-1.31,-0.01,0.06,0,0
6.04,0.77,7.21,0.03,-0.05,0.01,5.74,7.96,-1.07,0.03,0.01,-0.04,0
5.93,0.84,7.17,0.07,-0.05,0,5.78,7.84,-1.19,0.02,0.02,-0.02,0
6,0.77,7.21,0.03,-0.07,0.03,5.74,7.84,-1.19,-0.04,0,-0.07,0
5.93,0.88,7.13,0.07,-0.03,-0.02,5.67,7.99,-1.11,0.01,0.01,-0.03,0
5.89,0.77,7.21,-0.01,-0.02,-0.01,5.82,7.92,-1.19,0.01,-0.02,-0.03,0
6.04,0.84,7.29,0.05,0,-0.01,5.82,7.96,-0.88,0.06,0.01,-0.01,0
6.04,0.73,7.25,0.01,-0.06,0.01,5.7,7.99,-1.11,-0.02,-0.03,0.01,0
5.96,0.91,7.13,-0.01,-0.08,0.03,5.82,7.92,-1.11,0,0.01,-0.02,0
5.92,0.8,7.29,0,-0.04,0,5.7,7.84,-1.03,0.03,0.02,-0.02,0
5.93,0.84,7.17,0.01,-0.01,0.02,5.74,7.88,-1.15,0.01,0.01,-0.07,0
5.85,0.84,7.21,0.02,-0.05,0.03,5.74,7.99,-1.11,0.02,-0.02,-0.05,0
5.92,0.8,7.25,0.03,-0.02,-0.02,5.74,7.92,-1.15,0.02,0,-0.02,0
5.93,0.73,7.13,0.01,-0.01,0.01,5.7,7.96,-1.15,0.02,0,-0.02,0
5.96,0.73,7.21,0.04,-0.06,0.01,5.82,7.95,-1.15,-0.03,0,-0.04,0
6,0.65,7.21,0.05,0.02,0.01,5.67,7.96,-1.15,0.02,0.03,-0.1,0
6.04,0.84,7.25,0.06,0.03,-0.01,5.78,7.84,-1.11,0.01,0.01,-0.03,0
6.11,0.8,7.21,0.02,-0.03,0.04,5.7,8.03,-1.11,0,0.02,-0.02,0
5.93,1.03,7.25,0.04,-0.04,-0.02,5.82,7.95,-1.15,-0.01,-0.03,-0.03,0
5.96,0.91,7.29,0.01,0.01,-0.03,5.74,7.96,-1.07,0.04,0.02,-0.03,0
5.96,0.84,7.29,-0.04,0,0.01,5.93,7.88,-0.92,0,0.04,-0.05,0
6,0.69,7.25,0.01,-0.03,0.02,5.74,7.88,-1.27,-0.04,-0.01,-0.03,0
5.96,0.69,7.33,0.03,0,0.01,5.7,7.96,-1.03,-0.06,-0.01,-0.05,0
5.92,0.88,7.29,0.01,-0.05,0.04,5.7,7.88,-1.23,0,-0.03,-0.01,0
6.04,0.8,7.21,0.04,-0.02,0.02,5.78,7.92,-1.23,0.02,0.02,0,0
6,0.8,7.13,0.03,-0.05,0,5.74,7.8,-1.15,-0.01,0.02,-0.01,0
6.07,0.69,7.33,-0.01,-0.09,0.05,5.74,7.96,-0.96,0,0.02,0,0
5.96,0.65,7.21,-0.02,0,0.01,5.82,7.92,-1.07,0,0.03,-0.02,0
5.85,0.69,7.21,0.06,-0.05,0.01,5.7,7.88,-1.07,0.03,0.03,-0.02,0
5.92,0.73,7.21,-0.01,-0.06,0.05,5.78,7.84,-1.11,-0.01,0.05,-0.04,0
5.85,0.73,7.17,0.09,-0.03,0.05,5.78,7.84,-1.11,0.05,0.06,-0.03,0
6,0.69,7.25,0.03,0,0.01,5.74,8.07,-1.39,-0.02,-0.01,-0.04,0
6,0.73,7.37,0.04,-0.08,0.03,5.85,7.88,-1.07,-0.04,0.05,-0.04,0
6.04,0.92,7.53,0.02,-0.06,0.01,5.74,7.96,-1.11,0.03,0,-0.05,0
6.04,0.8,7.45,0,-0.04,-0.03,5.74,7.8,-1.11,-0.04,0.03,-0.06,0
5.85,0.8,7.25,0.02,0.05,0.03,5.7,7.96,-1.07,0.06,0.07,-0.02,0
6.07,0.8,7.25,-0.03,-0.07,0.01,5.7,7.96,-1.11,0,-0.01,-0.03,0
5.96,0.84,7.05,0.01,-0.03,0.02,5.74,7.88,-1.07,0.02,0.05,-0.02,0
5.85,0.8,7.25,0.08,-0.06,0.01,5.78,7.92,-1.19,0.03,0,0,0
5.96,0.8,7.33,-0.03,-0.02,0.02,5.78,7.92,-1.19,0.01,0.02,-0.04,0
5.93,0.8,7.17,0.02,-0.04,0.01,5.78,7.99,-1.19,0.03,0.06,0.01,0
5.85,0.84,7.29,0.05,-0.02,0,5.63,7.92,-1.19,0.07,0.07,-0.02,0
6,0.65,7.25,-0.01,-0.02,-0.01,5.78,8.03,-1.15,-0.02,0.11,-0.04,0
5.96,0.73,7.29,0,-0.02,0.01,5.74,7.99,-1.07,0.03,0.03,-0.03,0
6,0.73,7.25,0.04,-0.02,0.02,5.82,7.99,-1.04,0.03,0.04,-0.04,0
6,0.77,7.09,0.04,0,0.02,5.93,7.88,-1.08,0.01,0.05,-0.03,0
5.89,0.8,7.33,0.03,-0.03,-0.01,5.7,8.07,-1,-0.03,0.02,-0.02,0
5.93,0.88,7.21,0.01,-0.05,-0.01,5.82,7.84,-0.96,0.08,0.02,-0.01,0
5.89,0.73,7.17,0.04,-0.08,-0.01,5.74,7.88,-1.07,-0.01,0.05,-0.05,0
5.89,0.77,7.37,0.05,-0.03,-0.01,5.74,7.99,-1.15,0,0.06,0.01,0
6,0.84,7.21,0.05,0.01,0.01,5.7,7.96,-1,0.01,0.05,-0.04,0
5.93,0.8,7.05,0.01,0.02,-0.01,5.7,7.92,-1.15,0.04,0.04,-0.03,0
5.96,0.84,7.45,-0.02,0.02,0.02,5.74,7.99,-1.07,0.02,0.03,-0.02,0
6,0.73,7.17,-0.04,0.03,0.02,5.78,7.96,-1,-0.01,0.04,-0.06,0
6.11,0.77,7.25,0.02,-0.01,0.03,5.59,7.99,-1.07,0.02,0.05,-0.02,0
