"1","1","1","0","-8","-11","24","22","-49","30","0","1","-11","35","7","25","28","14","-16","-3","-10","-7","1","-12","3","2","9","-18","19","8","22","93","-32","-1","-11","-7","-10","25","15","-15"
"-5","-10","38","27","34","56","13","2","-32","-5","-7","45","-106","-3","7","-17","33","38","-11","35","2","26","-7","-24","-3","2","-10","-9","1","-11","10","5","28","88","-7","-8","11","29","13","27"
"-62","-21","-6","3","-23","35","36","33","64","-5","-2","-43","8","-10","-22","-89","90","-6","-28","-35","7","6","-26","-8","-12","-16","-35","-2","4","137","-71","38","0","-32","41","-4","21","30","-54","-6"
"-12","-1","7","31","-8","-29","-11","2","41","30","32","3","-71","-28","-50","17","-19","-36","-72","-101","1","-3","-17","-2","0","19","49","-18","1","1","30","20","28","-58","-7","3","7","-41","-7","1"
"22","-31","-6","8","-4","38","33","43","-53","-62","0","5","17","18","17","1","-54","2","-9","-25","21","25","-111","64","-16","-8","-13","-4","16","-7","97","-1","-14","-32","44","1","41","37","-16","-14"
"-6","18","-17","28","7","21","24","-10","-12","16","32","36","-2","-26","1","2","-18","-16","-55","-26","35","-5","-25","-15","-69","-1","23","37","-15","-7","-7","-1","14","18","-22","30","-12","0","-10","40"
"33","43","-10","-37","-16","-43","12","-19","35","58","-25","-5","-21","0","-10","19","-54","80","-2","-6","-27","-5","27","32","34","-21","0","-4","-18","-22","-29","-115","34","3","-23","-27","36","-5","25","-51"
"6","-3","-25","-70","36","34","86","1","-8","34","47","6","24","66","-5","-3","-5","-15","-7","-89","-13","61","1","-20","-32","-13","14","-54","31","-1","5","-19","11","30","24","11","-17","0","-12","10"
"-1","26","94","1","11","-6","39","25","25","-8","-55","3","-7","69","20","19","10","-60","-7","-39","13","-9","18","66","40","8","-1","-14","-13","6","26","-35","-9","-1","-16","45","32","30","-4","-42"
"-18","-23","-20","-8","25","-67","5","12","-5","-38","-2","12","-23","-59","-2","-20","-18","44","-6","30","-9","-7","0","-12","53","30","33","33","-25","-4","-13","-4","27","7","-51","-14","-10","23","16","25"
"-55","2","-8","-11","-21","2","11","-30","28","0","7","-25","-7","36","34","3","-40","-1","-3","-11","-3","-11","20","26","28","-52","-12","-1","0","-19","1","-10","35","142","3","7","-8","-53","42","18"
"30","3","14","61","-309","-8","33","-125","11","9","-14","18","36","36","113","12","-6","-17","4","5","34","-53","-6","4","-21","27","33","31","92","-8","-9","-10","60","37","39","2","-32","-10","-9","-14"
"-2","-56","9","-11","-14","-9","-3","1","27","-14","-4","-29","-5","-21","1","-111","-2","-17","-11","-17","-25","-20","16","-69","60","0","13","-22","-16","9","-98","0","-3","-18","-18","-11","2","3","42","7"
"15","-23","-139","30","43","90","3","-16","-20","50","4","28","128","0","1","-13","-3","4","29","56","-10","12","-10","31","19","31","19","-18","-5","-15","-9","1","-1","6","-39","-2","-7","47","22","28"
"18","-35","-2","-15","25","32","34","115","-9","-2","-4","22","-19","-33","-59","52","13","-13","-29","63","-5","-7","31","-47","-17","-43","-9","-1","17","30","-6","2","15","59","-53","-4","43","76","-18","-8"
"-10","14","21","31","-80","0","-21","-31","-15","49","-9","145","-101","8","-11","-13","-5","22","28","-52","-35","-14","-6","-14","1","13","-35","-77","-3","-2","-13","46","22","30","-56","-24","2","-5","-15","42"
"9","0","32","-45","-29","-30","-41","-12","38","32","12","-57","-1","-1","-35","-24","10","-16","86","-7","-17","-17","10","-12","-35","-2","-32","-9","-21","-28","48","3","117","-83","-9","-12","8","25","10","20"
"-6","-1","-25","11","-8","6","-11","67","-40","-14","-18","-35","-3","-17","0","-58","55","7","3","-17","9","2","34","-27","-25","-12","1","-18","-82","-55","-38","1","18","-6","-10","-21","-17","-62","-69","50"
"-9","-24","-22","34","7","25","128","-29","-13","-17","19","21","18","41","-11","-13","-4","-15","41","0","-47","-21","-57","-6","-24","-27","-16","6","-8","-17","-7","-3","-11","38","-15","16","-28","-45","4","-9"
"-14","22","-9","20","-47","22","-4","-34","2","-22","20","-63","-18","-2","0","-10","36","-12","28","-70","10","-9","6","-23","29","25","31","59","-5","2","-1","-23","2","0","-25","-89","7","-6","-17","8"
"11","-37","7","-2","-17","-21","-15","16","5","17","67","-21","-14","-1","-9","10","15","-19","-32","-13","0","-4","14","18","27","-44","5","-16","-28","-8","22","7","-7","-54","-7","2","-10","17","16","26"
"-36","14","9","0","-23","-2","11","-5","98","20","-7","-6","-10","-4","-18","-82","-103","-12","-5","-16","39","9","-7","13","-32","-10","-8","-19","54","-7","27","29","-4","-8","8","-28","-11","16","27","-13"
"-2","-3","-6","27","8","16","-17","25","-5","28","-9","-13","-17","-19","30","0","11","39","-33","-19","-25","-9","-7","15","7","86","-10","6","-2","-16","12","-7","20","61","16","-3","-5","-10","-8","8"
"0","-41","-29","-3","-9","-9","10","7","-7","101","5","-16","-5","-6","-6","-4","4","52","-46","-28","-4","-13","-261","30","23","10","30","-10","-12","-17","49","11","22","-12","34","-26","-20","-13","-4","-9"
"18","8","18","-28","-17","-26","-22","4","-7","17","57","-2","-9","-3","40","4","12","-3","-59","-18","-12","-5","6","-5","8","3","-16","-15","-8","-11","61","-13","23","-32","-12","-7","-9","0","20","25"
"32","-69","71","0","-1","-13","31","19","23","-18","-12","-3","-27","-3","9","7","1","-42","-14","-10","-2","-10","11","-27","-29","-22","-2","-5","-3","-375","12","27","-45","-1","-8","-9","-9","9","9","23"
"-45","76","-16","-17","-10","81","20","22","-57","22","4","-11","-22","-7","13","43","35","-16","-16","-17","-5","11","-3","19","1","14","11","3","-15","22","19","17","-21","6","-14","-11","-11","69","23","28"
"-25","38","-13","-3","4","-22","11","5","-3","-16","11","20","38","9","-26","-47","-35","2","-1","-2","36","21","22","-24","-14","8","5","-23","-44","23","19","-9","-14","-9","-9","36","-1","-6","24","-2"
"-59","-8","-31","-7","-10","13","94","-77","-7","-8","-1","31","12","20","-44","88","-4","-19","-23","58","-1","27","126","-44","-16","-16","-20","-17","1","-43","30","-7","2","-1","0","6","22","-72","39","-7"
"-9","-9","59","25","27","-2","-43","-16","9","-18","2","12","-9","70","-3","7","-16","37","22","33","-23","-25","-13","-15","-9","2","2","15","-99","2","10","-8","9","13","17","-35","8","-6","-30","-18"
"-1","5","-35","5","-27","7","-17","-191","27","24","11","-43","-12","-25","-30","-20","23","-23","-95","-11","-7","-26","64","-6","-21","8","-49","-13","-14","-10","-16","0","4","-6","-27","10","-11","1","2","28"
"25","-1","-19","3","-34","-10","23","-96","81","1","5","-28","48","16","26","-21","-9","-10","-24","-12","10","-3","20","-68","-20","-7","-5","9","4","20","-65","29","-5","0","-9","29","21","30","6","-48"
"-3","0","32","23","30","-39","6","0","-15","-20","27","-7","27","108","-17","-21","-17","-14","51","-14","32","65","-17","-11","-6","-16","9","4","17","-5","-9","-8","-8","26","7","19","-50","14","-9","-4"
"-4","50","0","15","-23","55","-4","-2","-18","28","-18","34","-27","36","24","-13","26","-1","-12","-18","0","-22","-12","-16","40","-4","-1","-15","5","-20","1","16","17","119","13","-10","-1","2","2","-23"
"-66","20","4","-7","-18","24","27","35","-62","18","-3","-3","-22","32","8","20","22","-35","-11","-29","-17","20","-1","17","104","-19","-17","-7","37","25","29","-78","-8","0","1","-24","31","21","27","87"
"-3","-7","-6","-23","-2","-11","-93","10","10","-6","-21","49","-10","38","59","-15","-7","0","-21","2","10","-10","-58","-15","6","-7","17","4","18","-15","-2","-14","-7","-3","-25","-6","4","-14","-14","-11"
"-1","-2","12","15","26","-45","70","-1","3","-30","34","16","18","39","-41","0","-7","-17","2","5","93","-81","8","1","-15","-18","10","26","-88","25","6","0","-14","40","26","29","14","-6","-10","-30"
"-29","3","8","-73","31","4","-14","-19","-8","-6","24","1","-47","-22","-19","-10","24","-5","62","30","8","-9","-22","-7","-8","14","-11","37","-12","1","-22","36","18","20","16","-41","-14","-11","-24","-18"
"17","-106","-13","-3","5","-18","13","32","44","108","5","0","-5","58","30","30","-29","-19","-2","-5","-14","16","44","17","0","-9","0","-6","11","26","26","19","-36","-22","-29","-28","6","-4","-3","-47"
